"idEscola","nome_escola","tipo_rede","nota_ideb","media_ponderada_se"
"23187735","EEFM ANTONIO DIAS MACEDO","Estadual","3.70","3.63"
"26036037","ESCOLA PROFESSOR SIMAO AMORIM DURANDO","Estadual","3.70","4.02"
"33041946","CIEP 281 GABRIELA MISTRAL","Estadual","3.70","4.58"
"31140325","EE JOSE RIBEIRO DA SILVA","Estadual","3.70","4.24"
"15060438","EEEFM PROFA APOLONIA PINHEIRO DOS SANTOS","Estadual","3.70","2.79"
"22118330","CEEP PROFESSORA ANGELINA MENDES BRAGA","Estadual","3.70","3.20"
"26035561","ESCOLA DOM ANTONIO CAMPELO","Estadual","3.70","3.92"
"31146714","EE DE PAMPA","Estadual","3.70","3.68"
"26088533","ESCOLA JULIO CORREIA DE OLIVEIRA","Estadual","3.70","2.90"
"31118958","EE MARCOLINO DE BARROS","Estadual","3.70","5.24"
"22120114","CENTRO ESTADUAL DE TEMPO INTEGRAL DR DIONISIO RODRIGUES NOGUEIRA","Estadual","3.70","3.15"
"27015920","ESCOLA ESTADUAL ROSA DE CASTRO FONSECA","Estadual","3.70","3.28"
"16008456","ESC EST PROF RAIMUNDA VIRGOLINO","Estadual","3.70","3.36"
"21272620","CENTRO DE ENSINO JOAQUIM SALVIANO - ANEXO II - LUCINDO","Estadual","3.70","2.71"
"23068965","EEMTI PROFESSOR JOCIE CAMINHA DE MENEZES","Estadual","3.70","3.52"
"31002518","EE JUSCELINO KUBITSCHEK DE OLIVEIRA","Estadual","3.70","5.34"
"21092354","CENTRO DE ENSINO NEWTON BARJONAS LOBAO","Estadual","3.70","3.60"
"31075388","EE ALFREDO LIMA","Estadual","3.70","4.34"
"31146731","EE CORONEL CLEMENTE LUIZ","Estadual","3.70","3.77"
"23099194","EEM CONEGO LUIZ BRAGA ROCHA","Estadual","3.70","2.92"
"33039569","CE MINISTRO RAUL FERNANDES","Estadual","3.70","4.55"
"15058786","EEEFM DOMINGAS DA COSTA SOUSA","Estadual","3.70","2.49"
"31034274","EE PROFESSOR FRANCISCO TIBURCIO","Estadual","3.70","4.16"
"31002534","EE CORONEL MANOEL SOARES DO COUTO","Estadual","3.70","5.07"
"31217913","EE DA VILA NOVO HORIZONTE","Estadual","3.70","3.06"
"21242968","CENTRO DE ENSINO PROFESSORA GRACILDE LIMA","Estadual","3.70","2.70"
"31175137","EE DELFIM MOREIRA","Estadual","3.70","4.44"
"12000418","ESC FLODOARDO CABRAL","Estadual","3.70","3.73"
"33038929","CE PRESIDENTE RODRIGUES ALVES","Estadual","3.70","4.61"
"33038880","CIEP 152 GARRINCHA ALEGRIA DO POVO","Estadual","3.70","4.27"
"33038880","CIEP 152 GARRINCHA ALEGRIA DO POVO","Estadual","3.70","4.27"
"29254426","EE - COLEGIO ESTADUAL DE URANDI - TEMPO INTEGRAL","Estadual","3.70","3.59"
"31034347","EE PADRE NONO","Estadual","3.70","4.68"
"31034347","EE PADRE NONO","Estadual","3.70","4.68"
"13096648","ESCOLA ESTADUAL DE BALBINA","Estadual","3.70","3.89"
"32037180","EEEFM JACARAIPE","Estadual","3.70","4.67"
"11113804","EEEFM RAIMUNDO NONATO VIEIRA DA SILVA","Estadual","3.70","3.21"
"33038589","CE VERA CRUZ","Estadual","3.70","3.90"
"35001971","MOACYR CAMPOS PROFESSOR","Estadual","3.70","5.30"
"31034410","EE MARIA RITA DUARTE","Estadual","3.70","4.44"
"23093935","EEM DONA LUIZA TIMBO","Estadual","3.70","2.67"
"31075281","EE PROFESSOR JUVENTINO NUNES","Estadual","3.70","4.38"
"32037180","EEEFM JACARAIPE","Estadual","3.70","4.67"
"33038180","CE SACRA FAMILIA DO TINGUA","Estadual","3.70","3.59"
"31146749","EE DOUTOR CIRO MACIEL","Estadual","3.70","3.05"
"25094726","ECI EEFM PROFESSOR CELESTIN MALZAC","Estadual","3.70","4.50"
"29067391","EE - COLEGIO ESTADUAL DE SOUTO SOARES - TEMPO INTEGRAL","Estadual","3.70","3.21"
"26035146","ESCOLA PROFESSORA ADELINA ALMEIDA","Estadual","3.70","3.55"
"17021502","CENTRO DE ENSINO MEDIO ARY RIBEIRO VALADAO FILHO","Estadual","3.70","4.31"
"13027930","ESCOLA ESTADUAL RUY ARAUJO","Estadual","3.70","4.55"
"22027343","CETI PROFA MARIA DA CONCEICAO SALOME","Estadual","3.70","3.19"
"26128420","ESCOLA PEDRO CELSO","Estadual","3.70","3.50"
"35001867","LUIZA MENDES CORREA SOUZA PROFESSORA","Estadual","3.70","5.57"
"23246634","RAIMUNDO ADJACIR CIDRAO DE OLIVEIRA EEM","Estadual","3.70","3.00"
"21088276","CENTRO DE ENSINO DOM MARCELINO BICEGO","Estadual","3.70","3.57"
"27016412","ESCOLA ESTADUAL MANOEL ANDRE","Estadual","3.70","3.93"
"21035032","CENTRO DE ENSINO HENRIQUE ROCHA","Estadual","3.70","2.64"
"21035032","CENTRO DE ENSINO HENRIQUE ROCHA","Estadual","3.70","2.64"
"26035146","ESCOLA PROFESSORA ADELINA ALMEIDA","Estadual","3.70","3.55"
"26035146","ESCOLA PROFESSORA ADELINA ALMEIDA","Estadual","3.70","3.55"
"25094793","EEEFM SANTOS DUMONT","Estadual","3.70","4.31"
"31007692","EE JOSE MARIA DE MORAIS","Estadual","3.70","5.13"
"15054870","EEEFM TAURIANO GIL DE SOUSA","Estadual","3.70","2.82"
"28001699","CENTRO DE EXCELENCIA MANOEL MESSIAS FEITOSA","Estadual","3.70","3.43"
"28001680","COLEGIO ESTADUAL CICERO BEZERRA","Estadual","3.70","3.15"
"31175099","EE CORACAO DE JESUS","Estadual","3.70","4.85"
"27016471","ESCOLA ESTADUAL DE EDUCACAO BASICA COSTA REGO","Estadual","3.70","3.49"
"31217913","EE DA VILA NOVO HORIZONTE","Estadual","3.70","3.06"
"35004546","RAUL FONSECA","Estadual","3.70","4.85"
"25095013","EEEF PROFESSORA ANTONIA RANGEL DE FARIAS","Estadual","3.70","4.34"
"26111241","ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR JOSE NEVES FILHO","Estadual","3.70","3.48"
"28001400","CENTRO DE EXCELENCIA 28 DE JANEIRO","Estadual","3.70","3.26"
"11015608","EEEFM ALUIZIO FERREIRA","Estadual","3.70","4.58"
"25025830","ECI EEM ANTONIO AVELINO DE ALMEIDA","Estadual","3.70","2.82"
"31034843","EE DIOGO DE CASTRO","Estadual","3.70","4.54"
"23545488","INACIO GOMES DE VASCONCELOS EEM","Estadual","3.70","2.82"
"23115050","EEM EUCLIDES PINHEIRO DE ANDRADE","Estadual","3.70","3.19"
"15053440","EEEM PROF ANTONIA ROSA","Estadual","3.70","2.60"
"29442095","EE - COLEGIO ESTADUAL COSTA E SILVA - DISTRITO DE SUSSUARANA","Estadual","3.70","2.91"
"31034860","EE RENATO FILGUEIRAS","Estadual","3.70","4.18"
"26111241","ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR JOSE NEVES FILHO","Estadual","3.70","3.48"
"29304776","EE - COLEGIO ESTADUAL VALDELICE SOARES PINHEIRO COL EST PRESIDENTE MEDICI - TEMPO INTEGRAL","Estadual","3.70","3.24"
"22027360","U E SANTA INES","Estadual","3.70","3.99"
"31185043","EE DE GIRU","Estadual","3.70","2.90"
"29404304","EE - COLEGIO ESTADUAL FILADELFIA","Estadual","3.70","4.02"
"21272620","CENTRO DE ENSINO JOAQUIM SALVIANO - ANEXO II - LUCINDO","Estadual","3.70","2.71"
"21088101","CENTRO DE ENSINO ANTONIO MACEDO DE ALMEIDA","Estadual","3.70","2.52"
"29155401","EE - COLEGIO ESTADUAL DOUTOR JOSE ANTONIO DE ARAUJO PIMENTA","Estadual","3.70","2.85"
"23073136","EEMTI LIONS JANGADA","Estadual","3.70","3.53"
"23246324","EEM RAIMUNDO MARQUES NONATO","Estadual","3.70","2.29"
"33033110","CE PEDRO RAYMUNDO DE MAGALHAES","Estadual","3.70","4.79"
"31070149","EE OSWALDO CRUZ","Estadual","3.70","4.36"
"31035149","EE JOAQUIM LUIZ GONZAGA","Estadual","3.70","5.04"
"32039727","CEEFTI GALDINO ANTONIO VIEIRA","Estadual","3.70","4.34"
"29079004","EE - COLEGIO ESTADUAL ERNESTO CARNEIRO RIBEIRO","Estadual","3.70","3.16"
"29258324","EE - COLEGIO ESTADUAL DE CONDEUBA","Estadual","3.70","3.68"
"31069931","EE ENGENHEIRO HENRIQUE DUMONT","Estadual","3.70","4.67"
"17036755","ESC EST TENENTE SALVADOR RIBEIRO","Estadual","3.70","3.55"
"29095999","EE - COLEGIO ESTADUAL PROFESSORA TECLA MELLO","Estadual","3.70","4.41"
"13104381","EETI JOSE HOLANDA CAVALCANTE","Estadual","3.70","3.33"
"23047976","EEM FREI POLICARPO","Estadual","3.70","3.07"
"26111268","ESCOLA JOAO PAULO I","Estadual","3.70","3.49"
"31069906","EE CORNELIA FERREIRA LADEIRA","Estadual","3.70","4.12"
"22124470","U E PROFESSORA ISABEL RIBEIRO DE JESUS","Estadual","3.70","3.21"
"21083789","CENTRO DE ENSINO MARIA ESPINDOLA DE ARAUJO SILVA","Estadual","3.70","2.65"
"29461464","EE - COLEGIO ESTADUAL JOSE VICENTE LEAL","Estadual","3.70","3.28"
"22142240","CEEPRU FREI JOSE APICELLA","Estadual","3.70","3.51"
"21035067","CENTRO DE ENSINO OLINDINA DA COSTA NUNES FREIRE","Estadual","3.70","2.54"
"26111268","ESCOLA JOAO PAULO I","Estadual","3.70","3.49"
"21083762","CENTRO DE ENSINO TEREZINHA ALVES ROCHA","Estadual","3.70","2.63"
"13104390","ESCOLA EST CETI PROFESSOR MANUEL VICENTE FERREIRA LIMA","Estadual","3.70","3.46"
"22124985","U E SAO SEBASTIAO","Estadual","3.70","3.21"
"31035386","EE HERMENEGILDO VILACA","Estadual","3.70","4.58"
"31035386","EE HERMENEGILDO VILACA","Estadual","3.70","4.58"
"31035459","EE MONSENHOR ARTUR DE OLIVEIRA","Estadual","3.70","4.90"
"26111284","ESCOLA VILA JOAO DE DEUS","Estadual","3.70","3.42"
"26034832","ESCOLA ESTADUAL MONTEIRO LOBATO","Estadual","3.70","3.27"
"26111349","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SUPERVISORA MIRIAM SEIXAS","Estadual","3.70","3.53"
"27018997","ESCOLA ESTADUAL DE EDUCACAO BASICA JOSE ENOQUE DE BARROS","Estadual","3.70","2.85"
"26034441","ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL ANTONIO ALVES FILHO","Estadual","3.70","4.14"
"31007871","EE DR ORESTES DINIZ","Estadual","3.70","4.66"
"21081654","CENTRO DE ENSINO TRAVASSOS FURTADO","Estadual","3.70","3.32"
"23070897","EEFM HELENITA MOTA","Estadual","3.70","3.36"
"31035572","EE SENHORA DE FATIMA","Estadual","3.70","4.35"
"26034360","ESCOLA EDSON NOLASCO","Estadual","3.70","3.56"
"25115359","EEEFM JOAO DE OLIVEIRA CHAVES","Estadual","3.70","3.78"
"27226328","ESCOLA ESTADUAL PROFESSOR LIMA CASTRO","Estadual","3.70","3.13"
"15048560","EEEF LUCIOLA BRASIL","Estadual","3.70","2.54"
"25115723","EEEFM FELIPE TIAGO GOMES","Estadual","3.70","3.12"
"22126945","U E JOB DE MACEDO BRITO","Estadual","3.70","2.51"
"13105310","EETI HISTORIADOR ARINDAL VINICIUS DA FONSECA REIS","Estadual","3.70","3.22"
"31146978","EE DO POVOADO DE TAQUARAL","Estadual","3.70","3.67"
"29443296","EE - COLEGIO ESTADUAL DOUTOR JAIRO AZZI","Estadual","3.70","2.40"
"27226328","ESCOLA ESTADUAL PROFESSOR LIMA CASTRO","Estadual","3.70","3.13"
"13030221","ESCOLA ESTADUAL BENJAMIN MAGALHAES BRANDAO","Estadual","3.70","4.06"
"21177376","CENTRO DE ENSINO FREI GIL","Estadual","3.70","3.79"
"29111730","EE - COLEGIO ESTADUAL NOVIS FILHO","Estadual","3.70","3.30"
"23073136","EEMTI LIONS JANGADA","Estadual","3.70","3.53"
"31220663","EE DELANO BROCHADO ADJUTO","Estadual","3.70","4.00"
"22127020","U E DR JOSE RIBAMAR LOPES","Estadual","3.70","3.13"
"26088134","ESCOLA SAO JOSE","Estadual","3.70","3.30"
"23165197","EEFM DONA CLOTILDE SARAIVA COELHO","Estadual","3.70","3.53"
"26034310","ESCOLA ESTADUAL DE ALTERNANCIA","Estadual","3.70","3.20"
"31146978","EE DO POVOADO DE TAQUARAL","Estadual","3.70","3.67"
"27226174","ESCOLA ESTADUAL PROFª CLAUDIZETE LIMA ELEUTERIO","Estadual","3.70","4.25"
"13030353","ESCOLA ESTADUAL GILBERTO MESTRINHO","Estadual","3.70","3.70"
"22140700","U E PROF MARIA DE LOURDES LEAL NUNES DE ANDRADE BRANDAO","Estadual","3.70","2.39"
"21225672","CENTRO DE ENSINO FERNANDO PERDIGAO","Estadual","3.70","3.54"
"11002522","EEEFM PROF EDUARDO LIMA E SILVA","Estadual","3.70","4.45"
"25028103","EEEFM ENEAS LEITE","Estadual","3.70","2.80"
"31068764","EE PRESIDENTE COSTA E SILVA","Estadual","3.70","4.22"
"31007919","EE PROFESSOR CARLOS LUCIO DE ASSIS","Estadual","3.70","4.94"
"13030400","ESCOLA ESTADUAL HOMERO DE MIRANDA LEAO","Estadual","3.70","4.21"
"15043967","EEEM DOM CALABRIA","Estadual","3.70","3.15"
"29443768","EE - COLEGIO ESTADUAL DOUTOR JAIR SANTOS SILVA","Estadual","3.70","3.88"
"13105515","CENTRO EDUCACIONAL DE TEMPO INTEGRAL PEDRO FALABELLA","Estadual","3.70","3.10"
"21266921","CENTRO DE ENSINO JOAO PAULO II","Estadual","3.70","2.89"
"26111349","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SUPERVISORA MIRIAM SEIXAS","Estadual","3.70","3.53"
"27022200","ESCOLA ESTADUAL PROFª Mª AVELINA DO CARMO","Estadual","3.70","2.40"
"21263620","CENTRO DE ENSINO PROFESSOR CARLOS ALBERTO MONTEIRO DE MACEDO","Estadual","3.70","3.26"
"31042021","EE PRESIDENTE TANCREDO NEVES","Estadual","3.70","4.29"
"31042021","EE PRESIDENTE TANCREDO NEVES","Estadual","3.70","4.29"
"23078340","EEFM PARQUE PRESIDENTE VARGAS","Estadual","3.70","3.87"
"32045360","EEEFM PROFESSOR PEDRO SIMAO","Estadual","3.70","3.62"
"23545577","EEM PADRE JOSE AUGUSTO REGIS ALVES","Estadual","3.70","2.89"
"27022277","ESCOLA ESTADUAL IZIDRO TEIXEIRA","Estadual","3.70","2.62"
"13106341","ESCOLA ESTADUAL PROFESSOR ROFRAN BELCHIOR DA SILVA","Estadual","3.70","3.64"
"21263620","CENTRO DE ENSINO PROFESSOR CARLOS ALBERTO MONTEIRO DE MACEDO","Estadual","3.70","3.26"
"29300762","EE - COLEGIO ESTADUAL DE IBIRATAIA","Estadual","3.70","3.24"
"29149835","EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DO LITORAL NORTE E AGRESTE BAIANO","Estadual","3.70","3.56"
"12015334","ESC EDMUNDO PINTO DE ALMEIDA NETO","Estadual","3.70","3.89"
"25029789","ECIT PROFESSORA ADILINA DE SOUZA DINIZ","Estadual","3.70","3.18"
"26103370","ESCOLA JOAQUIM SILVERIO PIMENTEL","Estadual","3.70","2.77"
"23082160","EEMTI EUNICE WEAVER","Estadual","3.70","3.40"
"29060206","EE - COLEGIO ESTADUAL MAXIMINO MARTINS - DISTRITO DE SALOBRO","Estadual","3.70","3.27"
"21242941","CENTRO DE ENSINO FREI JOAO RODRIGUES MOREIRA","Estadual","3.70","2.86"
"26032082","ESCOLA MINISTRO MARCOS FREIRE","Estadual","3.70","3.47"
"29416604","EE - COLEGIO ESTADUAL PAULO FREIRE - ANTIGA UEE MODELO LUIS EDUARDO MAGALHAES","Estadual","3.70","4.73"
"33028974","CE RIO DE AREIA","Estadual","3.70","4.87"
"33028958","CE OLIVEIRA VIANA","Estadual","3.70","4.52"
"21078505","CENTRO DE ENSINO PROFESSORA LEUDA DA SILVA CABRAL","Estadual","3.70","3.39"
"21037620","CENTRO DE ENSINO ARIMATEA CISNE","Estadual","3.70","2.93"
"32046901","EEEFM ANTONIO CARNEIRO RIBEIRO","Estadual","3.70","4.06"
"23161604","EEM ADAUTO BEZERRA","Estadual","3.70","3.46"
"33028729","CE OSCAR DE MACEDO SOARES","Estadual","3.70","5.02"
"21194434","CENTRO DE ENSINO ALEXANDRE PIRES","Estadual","3.70","3.43"
"33028605","CE DOUTOR FRANCISCO DE PAULA PARANHOS","Estadual","3.70","4.65"
"31184616","EE BARAO DO RIO BRANCO","Estadual","3.70","3.50"
"31194182","EE LEVINDO COSTA CARVALHO","Estadual","3.70","4.41"
"13030736","ESCOLA ESTADUAL PE PEDRO GISLANDY","Estadual","3.70","3.92"
"33028605","CE DOUTOR FRANCISCO DE PAULA PARANHOS","Estadual","3.70","4.65"
"29399246","EE - COLEGIO ESTADUAL ALCIDES AFONSO DE SOUZA - ASSENTAMENTO PAULO FREIRE","Estadual","3.70","2.50"
"13013076","CENTRO EDUCACIONAL GOVERNADOR GILBERTO MESTRINHO","Estadual","3.70","3.88"
"31007994","EE CECILIA MEIRELES","Estadual","3.70","4.83"
"23259507","EEM JOSE FIDELES DE MOURA","Estadual","3.70","2.08"
"33028133","CE DOUTOR FELICIANO SODRE","Estadual","3.70","5.03"
"33027447","CE PROFESSOR CORDELINO TEIXEIRA PAULO","Estadual","3.70","4.01"
"27023516","ESCOLA ESTADUAL MANOEL DE MATOS","Estadual","3.70","2.77"
"33027439","CE PRAIA DO SIQUEIRA","Estadual","3.70","4.84"
"27051633","ESCOLA ESTADUAL PROFA BENEDITA MARIA RUFINO DE CHAGAS COELHO","Estadual","3.70","2.73"
"29427541","EE - COLEGIO ESTADUAL LUIS EDUARDO MAGALHAES","Estadual","3.70","3.26"
"35003530","ALARICO SILVEIRA DOUTOR","Estadual","3.70","4.29"
"25032968","EEEFM PROF JOSEFA JUSTINO GOMES","Estadual","3.70","2.38"
"25127659","ECI PEDRO HENRIQUE DA SILVA","Estadual","3.70","3.08"
"17006422","ESCOLA ESTADUAL MACHADO DE ASSIS","Estadual","3.70","3.93"
"31184616","EE BARAO DO RIO BRANCO","Estadual","3.70","3.50"
"23161604","EEM ADAUTO BEZERRA","Estadual","3.70","3.46"
"35001348","JOSE DO AMARAL MELLO PROF","Estadual","3.70","4.48"
"26087529","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL LAURINDO GOMES","Estadual","3.70","3.98"
"33025355","CE RIO DOURADO","Estadual","3.70","4.06"
"31043028","EE ISRAEL PINHEIRO","Estadual","3.70","4.67"
"31174831","EE PRESIDENTE TANCREDO NEVES","Estadual","3.70","4.49"
"29297974","EE - CENTRO EDUCACIONAL MONTEIRO LOBATO - TEMPO INTEGRAL","Estadual","3.70","3.28"
"23252529","EEMTI JOSE NILTON SALVINO FRANCO","Estadual","3.70","2.68"
"33025150","CE PROFESSOR SOUZA","Estadual","3.70","4.00"
"31043061","EE JOAO WESLEY","Estadual","3.70","4.66"
"24064238","ESCOLA ESTADUAL PROFESSOR PEDRO RAIMUNDO DO NASCIMENTO","Estadual","3.70","3.85"
"23070900","CENTRO EDUCACIONAL DOM HELIO CAMPOS","Estadual","3.70","2.94"
"33024537","CE JANUARIO DE TOLEDO PIZZA","Estadual","3.70","4.55"
"29399220","EE - COLEGIO ESTADUAL DE ICO DIST DE ICO","Estadual","3.70","3.05"
"29295866","EE - COLEGIO ESTADUAL POLIVALENTE DE CAMACAN - TEMPO INTEGRAL","Estadual","3.70","3.41"
"29050910","EE - COLEGIO ESTADUAL CECENTINO PEREIRA MAIA","Estadual","3.70","3.17"
"13220250","CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE ANORI","Estadual","3.70","2.40"
"21009716","CENTRO EDUCA MAIS RIBEIRO DO AMARAL","Estadual","3.70","3.40"
"26124670","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARECHAL EURICO GASPAR DUTRA","Estadual","3.70","3.73"
"26124653","ESCOLA DE REFERENCIA EM ENSINO MEDIO LAGOA ENCANTADA","Estadual","3.70","3.68"
"31147192","EE STELLA ABRANTES","Estadual","3.70","3.86"
"21242941","CENTRO DE ENSINO FREI JOAO RODRIGUES MOREIRA","Estadual","3.70","2.86"
"13030906","ESCOLA ESTADUAL SENADOR ANTOVILA MOURAO VIEIRA","Estadual","3.70","4.44"
"33020396","CE JOSE CARLOS BOARETTO","Estadual","3.70","4.73"
"31043222","EE PEDRO RIBEIRO CAVALCANTE FILHO","Estadual","3.70","4.97"
"23039027","EEFM FURTUNATO SEVERIANO DA COSTA","Estadual","3.70","3.01"
"33020116","CIEP 145 DOUTOR OSWALDO CRUZ","Estadual","3.70","4.67"
"22002391","U E DIRCEU ARCOVERDE","Estadual","3.70","2.53"
"31231762","EE PAULO CAMPOS GUIMARAES","Estadual","3.70","4.12"
"23032731","EEM JULIA CATUNDA","Estadual","3.70","2.56"
"15040356","EEEFM EDGAR PINHEIRO PORTO","Estadual","3.70","2.99"
"29294606","EE - COLEGIO ESTADUAL ENEDINA OLIVA","Estadual","3.70","2.93"
"15040011","EEEFM JARBAS PASSARINHO","Estadual","3.70","4.06"
"27024059","ESCOLA ESTADUAL DR CARLOS GOMES DE BARROS","Estadual","3.70","3.13"
"13304259","EETI PROFESSOR GARCITYLZO DO LAGO E SILVA","Estadual","3.70","4.45"
"13304275","EE PROFESSOR ANTONIO JOSE BERNARDO VASCONCELOS","Estadual","3.70","3.38"
"15039935","EEEFM DUQUE DE CAXIAS","Estadual","3.70","3.90"
"33019223","CE JOAO DE ABREU JUNIOR","Estadual","3.70","4.08"
"21075697","CENTRO DE ENSINO FREI GODOFREDO BAUERDICK","Estadual","3.70","2.89"
"31231843","EE DO NUCLEO HABITACIONAL I","Estadual","3.70","3.24"
"33018430","CE URBANO CARLOS DE ALMEIDA","Estadual","3.70","4.84"
"27025080","ESCOLA ESTADUAL JOAQUIM DIEGUES","Estadual","3.70","3.09"
"25152823","EEEFM EUCLIDES MOUZINHO SANTOS","Estadual","3.70","2.57"
"23034009","EEM DE AMONTADA","Estadual","3.70","2.57"
"13304348","ESCOLA ESTADUAL PROFESSORA ENERY BARBOSA DOS SANTOS","Estadual","3.70","3.10"
"15039706","EEEFM AUGUSTO OLIMPIO","Estadual","3.70","3.36"
"29088240","EE - COLEGIO ESTADUAL JOAO QUEIROZ","Estadual","3.70","3.21"
"31063266","EE LIDIA VIEIRA GUIMARAES","Estadual","3.70","2.88"
"33018197","CE PROFESSORA MARIA APARECIDA BASTOS","Estadual","3.70","4.83"
"11012684","COLEGIO TIRADENTES DA POLICIA MILITAR - CTPM XIII","Estadual","3.70","3.87"
"21009805","CENTRO DE ENSINO BERNARDO COELHO DE ALMEIDA","Estadual","3.70","3.47"
"33017786","CE MAURICIO DE ABREU","Estadual","3.70","5.16"
"35001168","ALFREDO INACIO TRINDADE","Estadual","3.70","5.05"
"23072237","EEFM JOSE BEZERRA DE MENEZES","Estadual","3.70","3.28"
"26024047","ESCOLA MONSENHOR LUIZ SAMPAIO","Estadual","3.70","2.97"
"31194255","EE FRANCISCO SALES FERREIRA","Estadual","3.70","3.76"
"33017522","CE BEZERRA DE MENEZES","Estadual","3.70","4.76"
"31043681","EE TENENTE JOSE COELHO DA ROCHA","Estadual","3.70","4.09"
"27045250","ESCOLA ESTADUAL GABINO BESOURO","Estadual","3.70","3.36"
"27026744","ESCOLA ESTADUAL INAURA CASADO COSTA","Estadual","3.70","3.06"
"13031007","ESCOLA ESTADUAL ANTONIO DE LUCENA BITTENCOURT","Estadual","3.70","3.97"
"31063151","EE SERRA DAS ARARAS","Estadual","3.70","2.65"
"22131825","U E MARIA JUSCELINA DE ALBUQUERQUE E SILVA","Estadual","3.70","3.17"
"15035646","EEEFM CRISTO REDENTOR","Estadual","3.70","3.07"
"21261733","CENTRO DE ENSINO PROFESSORA CONCEICAO BRENHA RAPOSO - ANEXO I - SANTAREM","Estadual","3.70","2.27"
"15034747","EEEF RAMIRO OLAVO RIBEIRO DE CASTRO","Estadual","3.70","3.37"
"33017000","CE CORONEL ANTONIO PECANHA","Estadual","3.70","4.30"
"22028242","U E FIRMINA SOBREIRA","Estadual","3.70","3.38"
"21261563","CENTRO EDUCA MAIS PROFESSOR MARIO MARTINS MEIRELES","Estadual","3.70","3.35"
"31147222","EE DE ANTONIO FERREIRA","Estadual","3.70","3.08"
"29290791","EE - COLEGIO ESTADUAL GENTIL PARAISO MARTINS - TEMPO INTEGRAL","Estadual","3.70","3.19"
"33015341","CE VISCONDE DE ARAUJO","Estadual","3.70","4.75"
"21038988","CENTRO DE ENSINO QUINCIO PINTO MUNIZ","Estadual","3.70","2.65"
"31008567","EE JUVENTINA PINTO BRANDAO","Estadual","3.70","4.30"
"22132740","U E MENINO JOAO PEDRO","Estadual","3.70","2.76"
"21075662","CENTRO DE ENSINO CRISTOVAO COLOMBO","Estadual","3.70","2.93"
"21075662","CENTRO DE ENSINO CRISTOVAO COLOMBO","Estadual","3.70","2.93"
"22132740","U E MENINO JOAO PEDRO","Estadual","3.70","2.76"
"25037137","EEEFM DEP NOMINANDO MUNIZ DINIZ","Estadual","3.70","2.86"
"29192293","EE - COLEGIO ESTADUAL HEITOR VILLA LOBOS","Estadual","3.70","3.61"
"31062961","EE DE MONTALVANIA","Estadual","3.70","3.69"
"23264624","EEM JOSE WALDEMAR DE ALCANTARA E SILVA","Estadual","3.70","2.78"
"31184608","EE DE PEDRA GRANDE","Estadual","3.70","2.87"
"17005400","ESC EST MANOEL GOMES DA CUNHA","Estadual","3.70","3.76"
"17040183","COLEGIO ESTADUAL ULISSES GUIMARAES","Estadual","3.70","3.91"
"32065027","EEEM AUGUSTO RUSCHI","Estadual","3.70","3.81"
"25037234","EEEFM POVOADO SILVESTRE","Estadual","3.70","2.67"
"33015090","CE BOCAINA","Estadual","3.70","4.02"
"29097665","EE - COLEGIO ESTADUAL TEOTONIO VILELA - TEMPO INTEGRAL","Estadual","3.70","3.93"
"31134295","EE PROFESSOR BASILIO DE MAGALHAES","Estadual","3.70","4.38"
"31044555","EE PROFESSOR JOSE JORIO","Estadual","3.70","4.22"
"32065027","EEEM AUGUSTO RUSCHI","Estadual","3.70","3.81"
"33014809","CE ELSA BARBOSA DAUMAS","Estadual","3.70","4.26"
"27043436","ESCOLA ESTADUAL PADRE AURELIO GOIS","Estadual","3.70","3.47"
"31044563","EE JOAQUIM MONTEIRO","Estadual","3.70","3.47"
"26001624","ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIZIO RODRIGUES COELHO","Estadual","3.70","2.99"
"23060824","EEM JULIA ALENQUER FONTENELE","Estadual","3.70","3.37"
"24022144","ESCOLA ESTADUAL GOVERNADOR WALFREDO GURGEL","Estadual","3.70","3.27"
"31239194","EE JOAQUIM TEIXEIRA DE BRITO","Estadual","3.70","3.08"
"31115495","EE DOUTOR TANCREDO DE ALMEIDA NEVES","Estadual","3.70","4.59"
"15034496","EEEFM PROFA MARIA ARAUJO FIGUEIREDO","Estadual","3.70","3.73"
"14000520","ESCOLA ESTADUAL MAJOR ALCIDES RODRIGUES DOS SANTOS","Estadual","3.70","4.21"
"33014310","CE JOAQUIM GOMES CRESPO","Estadual","3.70","3.65"
"33014310","CE JOAQUIM GOMES CRESPO","Estadual","3.70","3.65"
"15034488","EEEM PROF JOSE EDMUNDO QUEIROZ","Estadual","3.70","3.35"
"33014310","CE JOAQUIM GOMES CRESPO","Estadual","3.70","3.65"
"31044628","EE FREI JORGE","Estadual","3.70","4.44"
